,Date,Price,Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7
887,24-05-2013,2804.32,1699.32,1888.0812,2172.1869,1084.2532,2146.148,4394.16,9069.8655
888,23-05-2013,2805.867,1687.267,1842.9768,2169.5111,1038.5572,2141.8385,4394.16,9103.1566
889,22-05-2013,2814.095,1709.095,1870.6392,2175.4186,1069.5465,2145.3456,4421.36,9087.9773
890,21-05-2013,2837.572,1718.972,1850.841,2178.6027,1045.7839,2141.0395,4421.36,9081.2793
891,20-05-2013,2832.693,1700.493,1825.3818,2174.2116,1017.1066,2136.7385,4421.36,9107.0071
892,17-05-2013,2834.699,1688.899,1760.877,2171.6599,954.5534,2132.4409,4448.56,9170.8387
893,16-05-2013,2805.799,1673.599,1768.6035,2167.6411,968.252,2135.9429,4421.36,9148.18535
894,15-05-2013,2819.926,1701.326,1809.4086,2175.1313,1010.6517,2139.4432,4421.36,9125.532
895,14-05-2013,2805.578,1700.578,1840.59,2175.0004,1044.7095,2142.9384,4394.16,9096.3481
896,13-05-2013,2777.409,1658.809,1813.2948,2164.3652,1014.424,2138.6442,4380.56,9129.7412
897,10-05-2013,2777.29,1645.09,1827.3861,2161.2389,1020.0544,2134.3534,4366.96,9122.3768
898,09-05-2013,2765.339,1619.539,1819.935,2154.9421,1006.9882,2130.0677,4339.76,9125.3178
899,08-05-2013,2775.573,1616.173,1817.44875,2154.5919,974.5522,2125.7854,4366.96,9156.1218
900,07-05-2013,2764.132,1618.332,1814.9625,2155.2277,1003.0731,2129.2755,4394.16,9162.5767
901,06-05-2013,2749.75,1590.35,1816.3701,2148.273,997.6943,2124.9966,4394.16,9178.5839
902,03-05-2013,2744.514,1598.714,1816.5231,2147.4298,1004.8292,2128.4833,4394.16,9179.5478
903,02-05-2013,2715.903,1583.703,1832.8176,2146.5866,1025.984,2131.9666,4366.96,9175.2502
904,01-05-2013,2690.59,1544.79,1830.4002,2136.6824,1017.2851,2131.5688,4394.16,9221.9373
905,30-04-2013,2715.869,1583.669,1851.9273,2147.1765,1042.9925,2131.171,4366.96,9159.9553
906,29-04-2013,2709.137,1590.537,1880.1252,2149.0652,1074.5003,2134.6458,4394.16,9159.1478
907,26-04-2013,2689.808,1584.808,1894.1706,2147.5641,1093.7137,2138.1155,4394.16,9164.139
908,25-04-2013,2694.772,1576.172,1853.2278,2145.7961,1051.535,2133.8451,4366.96,9174.3815
909,24-04-2013,2683.943,1551.743,1833.093,2139.7781,1027.4358,2129.5781,4366.96,9202.3975
910,23-04-2013,2683.926,1538.126,1809.2097,2136.6688,1000.0743,2125.3145,4366.96,9222.3334
911,22-04-2013,2656.25,1524.05,1811.3976,2132.9067,1008.9755,2128.7808,4366.96,9244.2668
912,19-04-2013,2643.925,1525.325,1829.3139,2133.2756,1031.5566,2132.2437,4366.96,9239.449
913,18-04-2013,2620.737,1488.537,1812.2697,2123.912,1010.1349,2127.9852,4366.96,9277.6276
914,17-04-2013,2638.417,1492.617,1784.3013,2125.5729,979.2051,2127.58655,4339.76,9265.8789
915,16-04-2013,2676.769,1544.569,1768.1751,2139.6183,972.1739,2127.1879,4339.76,9235.0834
916,15-04-2013,2639.012,1520.412,1777.2174,2133.1158,987.0353,2130.6423,4339.76,9262.1321
917,12-04-2013,2701.045,1568.845,1764.9774,2146.7685,969.7803,2126.3906,4339.76,9211.6489
918,11-04-2013,2708.729,1590.129,1753.7931,2152.5434,967.0416,2129.8399,4312.56,9190.9582
919,10-04-2013,2699.141,1566.941,1734.2091,2146.8501,943.3895,2125.5916,4312.56,9217.4595
920,09-04-2013,2666.637,1548.037,1751.3451,2141.47555,965.2974,2129.0392,4312.56,9233.3613
921,08-04-2013,2657.219,1525.019,1737.2538,2136.101,946.4223,2124.7943,4312.56,9255.7078
922,05-04-2013,2640.576,1494.776,1721.2194,2128.4867,925.8523,2120.5545,4339.76,9303.709
923,04-04-2013,2651.966,1492.566,1752.2784,2128.4646,946.2914,2116.3181,4339.76,9272.3474
924,03-04-2013,2641.273,1495.473,1771.74,2129.2585,970.2342,2119.7606,4312.56,9247.7042
925,02-04-2013,2669.425,1537.225,1770.9138,2140.5822,976.5106,2123.198,4285.36,9199.0128
926,01-04-2013,2655.689,1509.889,1740.069,2133.7516,943.0342,2118.965,4285.36,9237.9394
927,28-03-2013,2667.623,1508.223,1745.5005,2133.8825,941.1591,2114.7371,4285.36,9224.7049
928,27-03-2013,2656.845,1511.045,1745.0568,2134.6526,947.7653,2118.1711,4285.36,9231.6749
929,26-03-2013,2658.409,1499.009,1750.8249,2131.97,946.1843,2113.9466,4285.36,9228.5588
930,25-03-2013,2637.873,1464.873,1750.0446,2123.2847,938.8981,2109.7255,4285.36,9252.3316
931,22-03-2013,2646.713,1460.113,1777.6917,2122.5775,956.3911,2105.5078,4285.36,9225.9017
932,21-03-2013,2627.86,1454.86,1800.2898,2121.1444,983.0896,2108.9367,4285.36,9224.0436
933,20-03-2013,2649.807,1463.207,1783.9341,2124.0038,962.2272,2104.7241,4258.16,9199.7387
934,19-03-2013,2632.178,1431.978,1777.7376,2116.1005,950.2201,2100.5149,4258.16,9224.5672
935,18-03-2013,2638.57,1424.77,1777.8294,2114.7303,943.6972,2096.3091,4258.16,9220.7609
936,15-03-2013,2653.19,1452.99,1776.9573,2122.4024,949.9328,2099.7346,4230.96,9185.6372
937,14-03-2013,2657.491,1470.891,1796.0211,2127.2678,973.5594,2103.1567,4230.96,9163.1751
938,13-03-2013,2642.684,1469.684,1820.1492,2126.9244,1001.6111,2106.5737,4230.96,9156.081
939,12-03-2013,2639.216,1479.816,1833.2001,2129.6716,1020,2109.9873,4258.16,9162.7807
940,11-03-2013,2645.574,1499.774,1838.0961,2135.0963,1031.2744,2113.3975,4258.16,9148.6486
941,08-03-2013,2637.006,1477.606,1796.5719,2129.6512,988.4344,2109.1951,4230.96,9173.4414
942,07-03-2013,2625.242,1452.242,1787.7438,2123.3306,974.1255,2104.9978,4230.96,9194.3599
943,06-03-2013,2620.482,1461.082,1795.9599,2125.7208,988.2967,2108.4029,4230.96,9188.9097
944,05-03-2013,2617.643,1433.661,1796.4495,2121.8346,982.1223,2104.2073,4203.76,9177.0352
945,04-03-2013,2592.84,1406.24,1785.1275,2111.9457,965.6323,2100.0168,4203.76,9212.8457
946,01-03-2013,2580.94,1407.94,1787.7132,2112.3775,974.8871,2103.4185,4203.76,9218.6852
947,28-02-2013,2574.956,1388.356,1788.4017,2107.626,968.8861,2099.2331,4203.76,9226.8112
948,27-02-2013,2577.183,1376.983,1784.0259,2105.1202,958.4617,2095.0494,4203.76,9230.4713
949,26-02-2013,2544.798,1330.998,1769.5827,2093.1386,939.2381,2090.8708,4203.76,9276.1979
950,25-02-2013,2529.345,1301.945,1756.2411,2085.7878,920.975,2086.6956,4203.76,9304.1901
951,22-02-2013,2576.52,1335.52,1734.1173,2095.5917,895.0347,2082.5238,4203.76,9276.0721
952,21-02-2013,2554.114,1326.714,1736.1828,2093.1352,903.8305,2085.9204,4176.56,9275.8188
953,20-02-2013,2570.315,1356.515,1754.91,2101.2595,927.1936,2089.3136,4176.56,9241.5978
954,19-02-2013,2602.598,1375.198,1742.1957,2106.997,909.4711,2085.1469,4149.36,9204.4154
955,15-02-2013,2583.643,1369.843,1743.4656,2105.484,917.5733,2088.535,4149.36,9218.2976
956,14-02-2013,2586.346,1358.946,1700.0136,2103.1108,872.967,2084.3717,4122.16,9233.5517
957,13-02-2013,2584.561,1370.761,1708.7346,2106.3051,887.5819,2087.7564,4094.96,9207.7406
958,12-02-2013,2583.031,1382.831,1699.7688,2109.5708,886.7285,2091.1377,4094.96,9211.824
959,11-02-2013,2578.917,1365.117,1677.4767,2105.3259,860.6148,2086.9778,4067.76,9218.2177
960,08-02-2013,2580.481,1353.081,1643.0823,2102.6399,823.9067,2082.8213,4067.76,9244.9672
961,07-02-2013,2565.963,1324.963,1631.8674,2095.5322,807.4745,2078.6682,4067.76,9270.5539
962,06-02-2013,2570.604,1343.204,1642.3938,2100.4911,823.667,2082.0461,4067.76,9253.9789
963,05-02-2013,2569.193,1328.193,1619.9334,2096.9874,797.3884,2077.8964,4067.76,9274.8583
964,04-02-2013,2542.707,1315.307,1639.701,2093.3766,821.6712,2081.2709,4094.96,9299.5083
965,01-02-2013,2572.389,1358.589,1633.6728,2105.2341,823.3746,2084.6386,4094.96,9270.2411
966,31-01-2013,2546.787,1346.587,1619.5509,2101.863,817.9907,2088.0046,4094.96,9302.3116
967,30-01-2013,2553.332,1339.532,1587.5127,2100.5489,783.3124,2083.86,4122.16,9339.443
968,29-01-2013,2563.328,1363.128,1626.2829,2106.9868,824.2433,2087.2209,4122.16,9296.3752
969,28-01-2013,2550.306,1363.706,1628.9757,2107.0769,833.5814,2090.5784,4149.36,9320.2993
970,25-01-2013,2555.032,1382.032,1700.4879,2112.063,903.21,2093.9308,4149.36,9257.928
971,24-01-2013,2541.194,1354.594,1726.3143,2105.1236,919.2257,2089.7896,4149.36,9255.0992
972,23-01-2013,2541.177,1368.177,1715.9562,2108.799,917.1398,2093.1386,4149.36,9258.7593
973,22-01-2013,2537.352,1350.752,1687.9419,2104.6221,885.9788,2089.0008,4149.36,9286.2823
974,18-01-2013,2526.166,1353.166,1711.8558,2105.2103,913.9251,2092.3464,4149.36,9275.4091
975,17-01-2013,2517.598,1358.198,1684.5606,2106.5193,896.9863,2095.6886,4122.16,9283.36
976,16-01-2013,2503.471,1330.471,1696.2039,2099.4881,900.5801,2091.5542,4122.16,9291.4299
977,15-01-2013,2502.978,1343.578,1730.9043,2103.0275,937.9937,2094.8913,4122.16,9261.719
978,14-01-2013,2500.156,1327.156,1722.5964,2099.1226,924.0996,2090.762,4149.36,9290.466
979,11-01-2013,2502.485,1343.085,1699.9218,2103.444,911.2034,2094.094,4176.56,9318.0825
980,10-01-2013,2502.604,1356.804,1688.202,2107.1517,907.9105,2097.4243,4149.36,9305.6776
981,09-01-2013,2483.734,1351.534,1731.7764,2105.5962,953.122,2100.7495,4149.36,9287.6032
982,08-01-2013,2477.155,1331.355,1736.4276,2100.6458,950.5941,2096.6236,4149.36,9293.3475
983,07-01-2013,2485.213,1353.013,1730.7972,2106.555,952.646,2099.9454,4122.16,9268.4102
984,04-01-2013,2492.999,1374.399,1776.1923,2112.3911,999.4759,2103.2621,4122.16,9222.2314
985,03-01-2013,2480.929,1348.729,1757.7558,2105.9141,976.6891,2099.1396,4094.96,9233.8798
986,02-01-2013,2486.114,1367.514,1784.8368,2111.0294,1007.4557,2102.4529,4122.16,9221.0924
987,31-12-2012,2424.523,1292.323,1759.653,2090.7858,978.7427,2098.3338,4122.16,9304.3771
988,28-12-2012,2384.131,1238.331,1751.8653,2076.4225,965.2991,2094.2181,4122.16,9353.3235
989,27-12-2012,2410.77,1251.37,1750.0905,2080.6946,957.134,2090.1075,4122.16,9330.6931
990,26-12-2012,2413.711,1240.711,1762.0398,2078.3792,961.0219,2085.9986,4122.16,9321.3669
991,24-12-2012,2425.322,1265.922,1766.8287,2085.2778,972.2232,2089.3085,4122.16,9301.9886
992,21-12-2012,2431.255,1285.455,1777.8141,2090.5988,988.8679,2092.615,4122.16,9283.5844
993,20-12-2012,2454.273,1322.073,1760.9841,2100.6798,981.0785,2095.9164,4094.96,9252.1888
994,19-12-2012,2440.877,1322.277,1782.8784,2100.6169,1007.3112,2099.2144,4094.96,9261.8278
995,18-12-2012,2459.543,1354.543,1779.1452,2109.4909,1011.0274,2102.509,4094.96,9224.8494
996,17-12-2012,2431.612,1340.212,1762.9731,2105.3718,1003.8092,2105.7985,4094.96,9260.9234
997,14-12-2012,2403.086,1325.286,1772.046,2101.0793,1018.7794,2109.0846,4094.96,9278.4113
998,13-12-2012,2413.065,1348.865,1770.4701,2108.28135,1024.3894,2112.3673,4094.96,9265.4879
999,12-12-2012,2428.416,1377.816,1788.8607,2115.4834,1047.5553,2115.6466,4094.96,9231.9962
1000,11-12-2012,2427.328,1390.328,1787.7438,2118.8477,1053.5699,2118.9208,4094.96,9229.7845
1001,10-12-2012,2411.535,1360.935,1765.62,2111.3014,1027.5106,2114.8153,4067.76,9248.0867
1002,07-12-2012,2410.719,1373.719,1770.0876,2114.7405,1038.4348,2118.0861,4067.76,9241.3547
1003,06-12-2012,2403.698,1380.298,1753.5177,2116.4422,1030.8528,2121.3535,4040.56,9239.874
1004,05-12-2012,2395.776,1385.976,1739.916,2117.8906,1025.8803,2124.6175,4013.36,9237.0418
1005,04-12-2012,2391.985,1368.585,1753.4871,2113.695,1031.2132,2120.5154,4040.56,9250.1386
1006,03-12-2012,2396.082,1359.082,1738.2483,2111.706,1011.1974,2116.4184,4013.36,9243.3505
1007,30-11-2012,2407.506,1384.106,1730.0322,2118.5706,1010.9577,2119.6773,4040.56,9251.0787
1008,29-11-2012,2407.115,1370.115,1725.3198,2115.327,1000.2001,2115.5837,4013.36,9240.7495
1009,28-11-2012,2396.881,1373.481,1724.7537,2116.1226,1006.6924,2118.8392,4013.36,9247.2928
1010,27-11-2012,2378.198,1368.398,1733.9184,2114.5484,1021.7527,2122.0896,4013.36,9254.834
1011,26-11-2012,2390.693,1394.493,1718.19,2121.7156,1014.8932,2125.3366,4040.56,9267.2627
1012,23-11-2012,2395.555,1412.955,1716.2775,2126.7442,1020.1989,2128.5802,4040.56,9259.7453
1013,21-11-2012,2364.751,1368.551,1686.2283,2114.9598,987.1203,2124.49,4067.76,9333.2788
1014,20-11-2012,2359.277,1349.477,1692.9603,2110.2831,986.4369,2120.4049,4040.56,9319.2793
1015,19-11-2012,2357.713,1334.313,1718.2971,2103.869,1002.1466,2116.3215,4040.56,9304.0779
1016,16-11-2012,2311.796,1319.387,1693.4958,2097.4549,987.2835,2119.5617,4013.36,9347.9277
1017,15-11-2012,2300.661,1304.461,1758.5055,2097.9785,1051.5588,2122.7968,4013.36,9304.9806
1018,14-11-2012,2304.333,1294.533,1756.2411,2095.8654,1042.9568,2118.7185,3986.16,9288.7116
1019,13-11-2012,2336.701,1340.501,1756.7919,2108.6307,1050.4368,2121.9502,3986.16,9251.7842
1020,12-11-2012,2346.051,1336.251,1718.3583,2108.1207,1009.9479,2117.8736,4013.36,9291.6883
1021,09-11-2012,2345.745,1322.345,1700.7021,2104.8941,987.7714,2113.8021,4040.56,9325.2769
1022,08-11-2012,2341.767,1331.967,1694.9034,2107.4322,989.6448,2117.0304,4013.36,9312.6102
1023,07-11-2012,2370.701,1374.501,1714.3344,2119.2472,1013.7695,2120.2536,4013.36,9264.5801
1024,06-11-2012,2428.263,1445.663,1713.8907,2139.1423,1020.3672,2123.4751,4040.56,9220.2407
1025,05-11-2012,2409.342,1413.142,1730.0475,2130.6712,1028.0087,2119.407,4067.76,9246.3697
1026,02-11-2012,2404.14,1421.54,1726.8651,2132.8693,1032.1907,2122.6234,4067.76,9249.904
1027,01-11-2012,2426.903,1457.903,1746.7857,2142.9622,1056.7591,2125.8347,4067.76,9207.6199
1028,31-10-2012,2400.672,1445.272,1746.2655,2139.2205,1063.2922,2129.0443,4040.56,9213.1211
1029,26-10-2012,2400.298,1431.298,1738.4931,2135.9803,1049.8265,2124.9796,4013.36,9205.177
1030,25-10-2012,2402.049,1446.649,1729.1907,2140.1402,1048.6059,2128.1841,3986.16,9189.4979
1031,24-10-2012,2394.875,1453.075,1746.3267,2141.7756,1070.7246,2131.3852,3986.16,9179.2741
1032,23-10-2012,2402.287,1446.887,1720.179,2140.7369,1041.0324,2127.3239,3986.16,9194.7934
1033,22-10-2012,2437.494,1495.694,1749.1113,2154.3658,1073.5687,2130.5216,3986.16,9133.0307
1034,19-10-2012,2436.423,1508.223,1742.4252,2157.7318,1074.6584,2133.7142,4013.36,9152.1557
1035,18-10-2012,2477.478,1535.678,1738.998,2166.2284,1065.0228,2129.6563,4013.36,9116.4302
1036,17-10-2012,2483.547,1528.147,1742.976,2164.8208,1061.9288,2125.6035,4013.36,9109.9413
1037,16-10-2012,2473.364,1504.364,1737.6669,2158.8096,1050.6306,2121.5541,3986.16,9109.9192
1038,15-10-2012,2448.221,1492.821,1733.5206,2155.3535,1053.9592,2124.7433,3986.16,9134.1578
1039,12-10-2012,2428.603,1486.803,1739.5794,2153.458,1066.3046,2127.9291,3986.16,9144.9341
1040,11-10-2012,2435.828,1480.428,1736.1216,2152.3768,1056.6401,2123.8831,3958.96,9126.0709
1041,10-10-2012,2435.352,1493.552,1737.5904,2155.9111,1064.931,2127.0638,3931.76,9104.2752
1042,09-10-2012,2450.516,1522.316,1736.1828,2163.8858,1070.6787,2130.2411,3931.76,9086.0801
1043,08-10-2012,2474.996,1533.196,1722.7188,2167.7108,1052.1657,2126.1985,3931.76,9074.7683
1044,05-10-2012,2483.581,1555.381,1729.3437,2173.824,1065.0143,2129.3724,3904.56,9039.8928
1045,04-10-2012,2484.38,1569.78,1716.201,2177.7255,1060.3818,2132.5429,3904.56,9045.2257
1046,03-10-2012,2466.683,1538.483,1696.311,2169.5655,1036.1806,2128.5037,3877.36,9064.1348
1047,02-10-2012,2457.775,1515.975,1681.7454,2163.9028,1016.6833,2124.4696,3877.36,9087.1103
1048,01-10-2012,2455.633,1500.233,1674.5697,2160.1645,1003.7208,2120.4372,3877.36,9097.5568
1049,28-09-2012,2449.139,1507.339,1654.6032,2161.9869,993.0397,2123.6043,3877.36,9115.5649
1050,27-09-2012,2460.155,1504.755,1631.5155,2161.9954,965.9927,2119.577,3850.16,9108.3212
1051,26-09-2012,2436.644,1467.644,1664.793,2152.166,988.8237,2115.5531,3877.36,9125.4929
1052,25-09-2012,2450.703,1495.303,1653.8076,2159.8432,986.0833,2118.7151,3850.16,9098.9406
1053,24-09-2012,2476.713,1507.713,1659.2085,2164.1323,984.2473,2114.6946,3850.16,9071.404
1054,21-09-2012,2482.255,1526.855,1697.4432,2169.387,1025.0813,2117.8515,3877.36,9048.7821
1055,20-09-2012,2482.442,1513.442,1671.2037,2166.3151,995.2344,2113.8361,3877.36,9071.8715
1056,19-09-2012,2483.785,1528.385,1682.8164,2170.3713,1012.503,2116.9896,3877.36,9057.311
1057,18-09-2012,2480.844,1539.044,1690.3899,2173.2069,1026.1965,2120.1414,3877.36,9050.1982
1058,17-09-2012,2484.023,1555.823,1698.1929,2177.7884,1040.094,2123.2881,3850.16,9019.7767
1059,14-09-2012,2491.809,1577.209,1703.6703,2183.6891,1051.9345,2126.4297,3822.96,8986.5723
1060,13-09-2012,2481.983,1553.783,1695.8979,2177.7527,1038.4348,2122.4177,3822.96,9005.1975
1061,12-09-2012,2442.152,1500.352,1673.6517,2163.2313,1012.1103,2118.4074,3836.56,9082.2296
1062,11-09-2012,2437.052,1481.652,1668.6486,2158.6413,1001.062,2114.4022,3850.16,9093.9681
1063,10-09-2012,2429.436,1487.636,1676.5587,2160.1305,1015.0564,2117.5421,3877.36,9108.2498
1064,07-09-2012,2444.464,1516.264,1661.9013,2168.1035,1009.0486,2120.6769,3904.56,9117.6746
1065,06-09-2012,2434.604,1520.004,1697.7951,2168.9467,1047.8528,2120.2417,3931.76,9112.1241
1066,05-09-2012,2385.848,1457.648,1665.5733,2151.8396,1012.6713,2119.8065,3931.76,9188.9998
1067,04-09-2012,2388.398,1473.798,1680.6438,2156.2358,1033.0186,2122.9345,3945.36,9187.4494
1068,31-08-2012,2391.186,1462.986,1680.4602,2153.8983,1026.2424,2118.9344,3958.96,9187.5021
1069,30-08-2012,2379.116,1464.516,1677.9204,2154.0989,1030.9752,2122.059,3931.76,9180.4743
1070,29-08-2012,2397.833,1469.633,1672.9938,2156.3344,1019.9898,2118.064,3931.76,9168.3516
1071,28-08-2012,2395.81,1481.21,1669.7196,2159.4182,1024.0698,2121.1835,3931.76,9168.8633
1072,27-08-2012,2397.748,1469.548,1660.5243,2156.8393,1009.2951,2117.1936,3904.56,9159.906
1073,24-08-2012,2398.921,1484.321,1666.2618,2160.8411,1021.3702,2120.3097,3931.76,9167.0902
1074,23-08-2012,2383.536,1499.927,1665.3744,2160.0829,1028.61135,2123.4224,3958.96,9196.0803
1075,22-08-2012,2402.933,1515.533,1666.8432,2169.3241,1035.8525,2126.53,3958.96,9171.4201
1076,21-08-2012,2402.389,1528.589,1663.3089,2172.8329,1039.6996,2129.6359,3958.96,9170.6687
1077,20-08-2012,2410.821,1550.621,1672.0452,2178.9257,1054.4403,2132.7367,3958.96,9151.2037
1078,17-08-2012,2410.872,1564.272,1678.6854,2182.6062,1067.3212,2135.8341,3958.96,9141.7772
1079,16-08-2012,2406.367,1546.167,1670.607,2178.1743,1054.4148,2131.8459,3931.76,9137.6088
1080,15-08-2012,2389.401,1515.601,1662.5286,2170.1503,1039.7404,2127.8611,3931.76,9164.4875
1081,14-08-2012,2386.681,1526.481,1654.7256,2173.0301,1039.7931,2130.9551,3931.76,9169.3172
1082,13-08-2012,2386.987,1513.187,1639.6245,2169.982,1019.7603,2126.9754,3931.76,9183.7366
1083,10-08-2012,2389.979,1529.779,1656.0567,2174.5091,1041.3418,2130.0643,3931.76,9163.5712
1084,09-08-2012,2384.76,1538.16,1672.2441,2176.6664,1062.7091,2133.1498,3958.96,9168.797
1085,08-08-2012,2383.774,1523.574,1652.2011,2173.2443,1038.2801,2129.1735,3958.96,9188.4609
1086,07-08-2012,2382.295,1535.695,1666.0476,2176.4811,1057.57,2132.2556,3958.96,9174.8014
1087,06-08-2012,2370.191,1509.991,1601.4357,2169.846,993.5157,2128.2827,3958.96,9241.1711
1088,03-08-2012,2364.683,1518.083,1574.2629,2171.9149,976.3338,2131.3597,3958.96,9264.3047
1089,02-08-2012,2320.5,1487.5,1607.418,2162.7995,1012.7886,2134.435,3986.16,9294.9404
1090,01-08-2012,2337.738,1518.338,1619.2449,2171.4423,1030.2833,2137.5052,3986.16,9264.1738
1091,31-07-2012,2344.844,1539.044,1638.8748,2177.1577,1054.7225,2140.5737,3986.16,9237.29
1092,30-07-2012,2355.01,1562.81,1653.3945,2183.7588,1074.6176,2143.6371,3958.96,9194.4194
1093,27-07-2012,2356.149,1577.549,1683.2907,2187.7487,1108.1977,2146.6954,3931.76,9148.2525
1094,26-07-2012,2312.034,1547.034,1680.4143,2178.6282,1112.6228,2149.752,3931.76,9190.5655
1095,25-07-2012,2274.413,1495.813,1688.0337,2164.5777,1112.7894,2145.7825,3931.76,9224.7746
1096,24-07-2012,2275.127,1510.127,1672.0758,2168.4367,1105.5729,2148.834,3931.76,9232.7493
1097,23-07-2012,2295.884,1544.484,1655.5824,2178.108,1097.8787,2151.8821,3931.76,9221.123
1098,20-07-2012,2316.522,1551.522,1655.3835,2180.9504,1091.0838,2147.916,3931.76,9203.3495
1099,19-07-2012,2340.067,1561.467,1660.0194,2184.6411,1088.5933,2143.9533,3931.76,9178.7879
1100,18-07-2012,2333.726,1568.726,1668.2202,2186.4584,1102.8784,2146.998,3904.56,9157.4427
1101,17-07-2012,2318.239,1539.639,1644.8265,2178.8169,1075.4302,2143.0387,3877.36,9177.4364
1102,16-07-2012,2301.188,1536.188,1653.2721,2180.7702,1089.9346,2146.08,3877.36,9183.604
1103,13-07-2012,2306.526,1555.126,1656.1332,2182.7235,1099.4648,2149.1162,3904.56,9188.8706
1104,12-07-2012,2269.092,1504.092,1639.8234,2168.69,1078.3185,2145.162,3931.76,9259.1418
1105,11-07-2012,2280.465,1529.065,1645.5915,2175.6498,1090.4378,2148.1948,3958.96,9256.0342
1106,10-07-2012,2280.499,1542.699,1658.4588,2179.3116,1108.8862,2151.2242,3986.16,9258.54
1107,09-07-2012,2299.182,1574.982,1677.9204,2188.4032,1133.2115,2154.2502,3958.96,9203.0656
1108,06-07-2012,2302.956,1592.356,1686.7485,2193.1564,1148.0661,2157.2728,3958.96,9188.0648
1109,05-07-2012,2324.886,1627.886,1686.7179,2203.2,1155.0242,2160.2903,3958.96,9162.0531
1110,03-07-2012,2335.834,1652.434,1679.0832,2210.0476,1155.2044,2163.3061,3986.16,9170.1638
1111,02-07-2012,2321.367,1642.353,1699.5087,2209.4866,1180.4018,2166.3168,3986.16,9164.02
1112,29-06-2012,2315.672,1632.272,1694.7045,2204.6824,1169.5048,2162.3643,4013.36,9193.2872
1113,28-06-2012,2259.368,1562.368,1657.8009,2197.4166,1129.9798,2158.4152,4013.36,9282.1326
1114,27-06-2012,2264.145,1580.745,1662.0543,2190.1508,1140.7578,2161.4225,4013.36,9269.8178
1115,26-06-2012,2243.983,1546.983,1651.4667,2181.1119,1124.6962,2157.4785,4013.36,9301.2576
1116,25-06-2012,2233.324,1549.924,1619.3214,2181.6457,1102.9991,2160.4824,4013.36,9333.8687
1117,22-06-2012,2269.534,1572.534,1600.1199,2189.0747,1079.245,2156.5401,4013.36,9315.9439
1118,21-06-2012,2253.367,1569.967,1612.6047,2187.9986,1097.3636,2159.5406,4013.36,9317.9142
1119,20-06-2012,2304.673,1634.873,1650.9159,2206.6544,1138.5325,2162.536,4013.36,9231.4437
1120,19-06-2012,2308.566,1652.366,1668.5109,2211.4484,1161.2207,2165.528,4013.36,9209.172
1121,18-06-2012,2286.126,1643.526,1677.4155,2208.5346,1176.1552,2168.5166,4026.96,9220.2798
1122,15-06-2012,2282.828,1653.828,1683.0153,2211.2206,1188.1385,2171.5018,4040.56,9231.9231
1123,14-06-2012,2259.47,1644.07,1718.2359,2208.0297,1226.5755,2174.4836,4040.56,9222.5357
1124,13-06-2012,2235.296,1633.496,1779.2217,2204.5957,1288.0271,2177.4603,4040.56,9192.971
1125,12-06-2012,2251.106,1635.706,1753.0128,2206.0764,1258.0153,2173.5231,4013.36,9184.1497
